id	label	text
1374145505941282820	0	Got my first vaccine today. I’m so happy. 
1374145556172443655	0	I got my first dose of the vaccine. Before today I only had 4 bars of cell phone signal, but today I magically had 11 bars. Coincidence? Doubtful
1374145976760295424	0	Getting my first dose of the vaccine tomorrow! Nervous and excited. Shit feels momentous
1374145998776328201	0	My body aches today. I had my first Pfizer vax dose Saturday. So either I am having side effects of a vaccine, or I'm just getting old. :thinking::stuck_out_tongue_winking_eye:
1374146542760787971	0	I did it, my first Moderna shot. 
1374146608015810564	0	Got my first dose of the Covid vaccine!! My arm is SORE AS HELL :joy::joy:
1374146751754559493	0	Got my first covid-19 vaccine shot today :innocent:
1374146920143155200	0	I just scheduled my first covid vaccine shot for this Thursday.
1374147295680241667	0	Just got my first COVID-19 vaccine and I just about cried walking out. What a fucking year.
1374147495073222656	0	I feel like I’d at least have my first Covid vaccine shot if I lived anywhere else besides CA. Then again, I see a lot of young people bragging how they got the shot, but I only can wonder how they got it given how slowly tiers are going. 1/2
1374147524093571076	0	I get my first vaccine dose Wednesday omg I can’t wait
1374092208555618307	0	I'm so, so relieved my parents had the vaccine today! #vaccinated
1374092427108098052	0	Just had a gratitude session with my mom... she’s feeling like crap after her #2 dose of Pfizer but so thankful to be alive when over 500,000 people have lost to covid this year. #getthejab
1374092490475716611	0	Got #vaccinated Never have I been thankful to get a shot in the arm. #Tampa #Pfizer #1down1togo 
1374093200269393920	0	So thankful to have gotten the first dose of the Moderna vaccine today!!!
1374093667489746946	0	#VaccinEquity starts right here :earth_africa: #vaccinated #AstraZeneca #Protect #Invest #Together 
1374094396585504770	0	#Vaccinated with Dose 1 of yesterday. I was a bit emotional and grateful after. Can't wait to move into a post-pandemic era!
1374095160619978761	0	#RoyalCaribbean Faces #Boycott Calls as Only #Vaccinated Adults Allowed on :ship: Looks like my plan to cruise this summer will DEFINITELY NOT be on as I REFUSE ANY #COVID19 #VACCINE 
1374095597368664068	0	Wonderful news that half of all adults in the UK have received their first dose of the COVID-19 vaccine. I am thankful to everyone involved in this huge national effort! 
1374096810957012993	0	Thankful for how well organized the vaccine process in NYC is #NYCVaccine #seconddose #thankful 
1374096903038590976	0	I’m fully #vaccinated  :syringe::mask: #Moderna #COVID19
1374097482662113283	0	Vaccinated!!! :smiley: #vaccinated #vaccine #jnj #OneShot #HamilVax #Hamilton 
1374098273640800258	0	I would love it if African countries would demand their precious metals, precious stones, and oil back from Western countries since Western countries don't want to share the vaccine. #vaccinated
1374098386442391560	0	48hrs after receiving the first dosage of the moderna vaccine and I’m still feeling very lethargic, achey and cold. Still grateful #Moderna #vaccinated
1374098765443862533	0	thankful my dad is eligible for his vaccine
1374098806497812487	0	Save your life and get a treat for your sweet tooth! #vaccinated #Vaccine 
1374099136371380224	0	First round of covid vaccine AND testimony statement delivered to the Hill today! #multitasking #vaccinated
1374099313853358080	0	Pfizer is in me! Immune system, do your thing!!! Experience at the Cook County Health mass vaccination center was great. Very organized; moved hundreds of people through efficiently. Thankful to the military service men and women running things, and the nurses giving the shots! 
1374100358469980163	0	I now proclaim Melinda of the House Pfizer, First of Her Name, Queen of the Littles and Pancake Art, Minty of the Coffee Dates and Sleepovers, Auntie of Being Extra. Partially Vaccinated. #vaccinated #COVID19Vaccine :sob: 
1374100568017231874	0	That moment you realize how a post with a picture of me receiving the #COVID19 vaccine made several of my FB followers unfriend me. Didn't realize I had so many anti-vaccine friends. That's ok, it's just FB and I'm a step closer to getting on a plane. #vaccinated 
1374100759785185284	1	Most of Europe has banned the Astrazeneca covid vaccine! How much do people need to hear before they say NO to the covid vaccine? There are therapeutics available to treat covid-people don't need this dangerous vaccine! 
1374100931952873472	0	1st Shot time!!! #CovidVaccine #getyourshot #FauciOuchie #vaccinated #vaccine #firstshot 
1374101054527262722	0	Got my first round of #Pfizer today. At first I didn’t agree with the vaccine but the more I thought about it I decided what will it hurt? #vaccinated #COVID19 #vaccinatevirginia 
1374101396719595528	1	Completion date for Pfizer bioNtech and AstraZeneca 2023 they are gene therapy not vaccines this is a global experiment
1374102725613514760	0	Got my second vaccine today. 
1374103185644691457	0	Thankful for the opportunity to receive the second vaccine today. The light at the end of the tunnel grows brighter...#beatcovid
1374105458290659329	1	You can’t rush science. A rushed vaccine that was deadly in animal trails now being used on us? Tuh. Y’all better get to doing research.
1374105524950687751	0	So I got my second Pfizer dose yesterday and aside from a slightly sore arm, I've had no symptoms. I was expecting to get them because I have a strong immune system but we'll see
1374106858324119554	0	Feeling lucky after having my second vaccine this morning :white_check_mark: 
1374107359316897792	0	i got my second covid vaccine on Friday! aside from some nausea and exhaustion (this second dose hit hard!), i feel so good and am so relieved to have lil baby covid antibodies floating through my body!!!!!!!!!!!!!!!!!!!!! #GetVaccinated 
1374107391260696577	0	As of today, everyone in my/my wife’s immediate family has either been fully vaccinated or received their 1st vaccine. I’m so incredibly thankful to for their hard work. The people I love are that much safer, which is all I ever wanted. #CantWaitForMyShot
1374107861027012616	0	Just got my second vaccine. Now I dread tomorrow but I only have one class so that’s good :relieved: I hope I don’t get sick :smiling_face_with_tear:
1374108308479483905	0	Got my appointment for my second vaccine dose on Wednesday morning :partying_face:
1374109063089422341	0	I’m really glad I got my second dose of COVID vaccine but it really has knocked me on my butt.
1374109817992794112	0	Just got my second #moderna shot. 
1374110007906742280	0	I get my vaccine tomorrow, I’m so fucking thankful :sob::heart:
1374110044116152324	0	Got my second dose of the vaccine can finally go back to my fav gloryhole now that I don’t need to worry about COVID
1374110308961284098	0	Jon got his first covid vaccine yesterday today he threw his back out. So obviously I had to tell him it was because of the vaccine. :joy: thankfully he feels fine after his shot because both his parents got the vaccine they ended up feeling like shit for a couple days.
1374110914841079815	0	So thankful for everyone that made this vaccine possible! #TeamDolly 
1374111377904824329	0	There seems to be plenty of people ‘shouting’ that we should take the pitfalls of brexit on the chin and be thankful we ‘won in the vaccine race ’ ..this is against a disease with a 99.7 % recovery rate .. ironically these very same people were last year saying covid was hoax :smirk:
1374111430471979010	0	If you’re at all nervous about feeling shitty after getting your vaccine especially the second shot, I just thought I’d say that I got my second dose on Saturday morning and have felt fine and I’ve rode my bike 40 miles since ¯\_(ツ)_/¯
1374112071999238145	0	I just got my second dose of Pfizer shot today yippee and woohoo
1374112074339659781	0	Got the first dose of Pfizer vaccine. Let’s see how this goessss...
1374112224579567617	0	Got my second dose this morning and already feel like shit. Don’t know if it’s because of the side effects of the vaccine or this huge rip of K2 I just took
1374112675358195714	0	Waiting patiently for my second vaccination. :blush::+1: 
1374112750671106058	0	Got my second Pfizer stock today! Woohoo
1374114008471539713	0	Very thankful that I just received my second dose of the Covid vaccine. It’s amazing what humans can achieve when we allow the scientific method to work through investments in highly trained scientists rather than believing armchair experts and internet trolls.
1374114249199513602	0	Getting my second vaccine tomorrow and I’m like: what side effects they gonna throw at me
1374114402832510976	0	I got my second dose of the Pfizer vaccine today and Rigby got a new toy. A good day for all :tada: 
1374114415444951042	1	I really hate when people compare covid vaccine to birth control side effects. Birth control side effects don’t include death. :woozy_face: Stop comparing apples to oranges. Not to mention rushed vaccine to meds that have been around for ages.
1374114732584497153	0	Mama got her first dose of the vaccine! I’m headed out to lick some handrails! Oh wait, that’s not how this works... In all seriousness, I’m so thankful for science and the incredible people who have made it possible for so many people to get vaccinated! #byeCovid 
1374114750884372481	0	Officially got my first Covid vaccine!!! I’m thankful to have a job that cares so much about their teachers that they set up our appointments and paid us on the clock! :heart: 
1374114873005645825	0	“I’m glad that option was there. My great grandmother lost her mom and dad in the [1918] flu epidemic. I’m not ready to die. . .So I was thankful for the vaccine” one of the 3,000 homeless Anchorage hopes to vaccinate tells at 
1374115051125108736	1	 a way to celebrate getting your arm jabbed with a rushed unproven vaccine by accepting a bribe everyday for a year that will certainly increase your chance at obesity and diabetes!!! :roll_eyes:
1374115120360620033	0	Got my second dose of the Covid vaccine. I am now fully vaccinated!
1374115858948059136	0	Privileged to have gotten my second vaccine dose today! :pray::medium_light_skin_tone:
1374115984965988352	1	Phase 2 for normies. A dangerous vaccine that is not properly tested. A vaccine where no can be sued for damages if it kills or maims you. Sounds good.
1374116727685050376	0	I got my second dose today of the COVID-vaccine, the Pfizer one long story short I’m feeling it! a big difference than when I got the first dose.
1374116758399770629	0	Has anyone had their second dose of the Pfizer vaccine?! If so, what side effects if any did you have? I’m getting my second dose tomorrow and I’m a little nervous
1374117066106568705	0	Just got my second Pfizer shot. Such a relief!!! Now just pray I have no reactions or symptoms. :pray::light_skin_tone::pray::light_skin_tone:
1374117332855980037	0	It’s weird but completely forgot that I got my second dose of the moderna vaccine on the 12th.
1374118094424137728	0	Thankful that my sister (who doesn't do social media) had her first COVID vaccine today
1374118353493762050	0	I get my second vaccine on Thursday 8 week's since my first.. Amazing .. Thank's N.H.S. #COVID19
1374118362117251077	0	i have a vaccine appointment!
1374118465259200512	0	Got my Second Pfizer shot about 3 hours ago. If there are going to be side effects, when do they kick in? 
1374118670318804995	0	just got my second dose of the Pfizer COVID vaccine!
1374118756243415040	0	In almost exactly a month I'll be getting my second vaccine jab :scream:
1374118939727306752	1	Imagine giving your child under the age of 18 an untested vaccine that you have no clue of the side effects.. are you just a sheep.. or a terrible parent.
1374119015119982607	0	So I have my second COVID shot on Thursday. Who has had their second Pfizer shot, and how did ya feel after??
1374119015677718528	0	booked my second vaccine appointment! :yum::syringe:
1374119182594412547	0	plan is to get commissions sketched out tomorrow so that when i get my second vaccine does on wednesday i can die the rest of the week
1374119228236828679	0	I'm happy I get to get my second vaccine dose at UGA-- not that the hour drive to the mass vaccination site was so bad (and the site operated very efficiently), but I'm fine trading it for a 5 minute drive instead :smile:
1374119432331485185	0	It's so crazy, I received my second dose of the vaccine one year from the start of our first quarantine. WHOA!!!
1374119649294610432	0	Welp, im gonna be sitting/staying in our room come Sunday. My brother and his wife seem to not care about Covid being still a thing just cause they got the vaccine. So gonna stick to my room while they are visiting. Thankfully its just for the day, I hope
1374119672765906945	0	I got my second vaccine dose today and I'm gonna take tonight and tomorrow off so I can rest, and hope I don't get a fever like Chai did! :sleeping:
1374119782186950669	0	I did not know this was an option. I’ll ask if I can get that for my second jab! #PfizerVaccine #Pfizer #NHSCovidVaccine #COVIDIOTS 
1374120569843630080	0	Jus got my second dose of the vaccine today feeling. Better than everyone else
1374121960968495111	0	my second covid vaccine is in a week 
1374122014244532228	0	Had my second Pfizer #COVID19 vaccination this morning at 7:30 AM. I'm now about 10 hours out. My arm is a bit sore and I'm a little fatigued. Other than that, all is well. #WearAMask #takethevaccine #WashYourHands
1374122461399298048	1	Situation Update, Mar. 1st – Vaccine depopulation weapons and the GOP’s pro-vaccine stance against humanity H enlevé le grand H
1374122986920415233	1	So take the poison vaccine and get a free doughnut! 
1374123241346715649	0	Today’s Glendale crosstown scooter ride was a very special one! :kick_scooter: I received the first dose of the COVID-19 vaccine!! :sob: I’m feeling super happy, relieved, and thankful! #GetVaccinated! :nerd_face::syringe::pray::medium_skin_tone::hugs: #GlendaleCA 
1374123321814581249	0	My parents have appointments scheduled for their first dose of the covid vaccine this Friday and I’m just feeling hella thankful and optimistic :sob:
1374123328529653763	0	Wahoo!!! Hubby and I got our first doses of the Pfizer vaccine!!! Feeling thankful. I really didn't think I was going to survive any of this.
1374123363312996352	0	Soon as I know when my second vaccine will be I’m booking my flights out of this country
1374124391034974208	0	Got my second vaccine injection today. Come on, immune system, I've got people I want to hug.
1374124425658957827	0	I got my second moderna covid\vaccine todayyyyyyxxxxxxxxxxxx I got my second moderna covid\vaccine todayyyyyyxxxxxxxxxxxxmazel tov 
1374124879398719490	0	Hi and How was your break Ana? Good conversation show today Cenk. I got my first shot of the Covid-19 vaccine on Saturday. I got the Moderna version of Covid-19 vaccine. After my second shot I’m excited to get back to the gym.:muscle::sunglasses:#tytlive 
1374125469155610625	1	Oh look, Quillette's founder spreading COVID19 conspiracy theories, fueling anti-Asian racism. So why is this wrong? There's no evidence of a bioweapon, vaccine for a bioweapon, or anything related to SARS-COV2 was being developed in Wuhan. h/t 
1374125945246867459	0	I received my second COVID vaccine today and I am very happy. I feel great, too. Looking forward to a better year that includes a new Great Grandbaby, hugging and kissing my kids and grandkids.
1374068983591223296	0	$IPOE got my 2nd COVID vaccine shot at The Forum in Inglewood this morning and guess was across the street - SoFi 
1374069004332056581	0	thankful for my high bmi for the first time in my life for making me eligible for the vaccine
1374069743771131906	0	Vaccine appointment confirmed!! 
1374069779259088905	0	Krispy Kreme is trash, but the vaccine move is a good boy tier marketing strategy.
1374071697557614592	0	Yes yes yes :partying_face::heart_eyes: #AstraZeneca #COVID19 #vaccinated 
1374071895159533570	0	Finally getting my first vaccine shot on Wednesday!!! I literally might cry... :smiling_face_with_tear::smiling_face_with_tear::sob:
1374071900066910210	0	Not my dad saying he’s noting all the family members taking the vaccine :rofl::rofl:
1374071904403787779	0	Just got my first Vaccine Shot. Finally can start having relief knowing that I can soon start hanging around with my family again :slightly_smiling_face: #Moderna #vaccinated 
1374071906312278026	0	Scheduled for my first vaccine shot PUT IT IN ME!
1374071926428143616	0	AstraZeneca’s COVID-19 vaccine provided strong protection against sickness and eliminated hospitalizations and deaths from the disease across all age groups in a late-stage study in the United States, the company announced Monday. 
1374071939401011203	0	First shot of Moderna in the arm! 
1374072112131018757	0	Vaccination should be everyone’s goal:goal_net: :soccer:️ Middlesbrough coach Leo Percovich Boro legends Gary Pallister, Bernie Slaven, Craig Hignett, Steve Vickers and Neil Maddison received their first Covid-19 vaccine at the Riverside today. :clap: 
1374072117042376704	0	all i do all day is play valorant we need the vaccine n o w
1374072129306566660	0	My dad is waiting in line to get his vaccine right now! So happy for him! Everyone needs to do it! I’m waiting for my turn! Dying to do more normal things without worrying about stupid ppl not being careful
1374072133110923264	0	BREAKING - AstraZeneca: US data shows vaccine effective for all adults (from 
1374072142459891717	0	can finally get my hands on the vaccine starting Wednesday here in AZ, and i must say that i’m eternally grateful that i never once came in contact with covid and being a hermit really paid off
1374072154808008704	0	I think I may have been able to schedule my first vaccine shot for later this week? First time I've ever been thankful for being immunocompromised. lol
1374073629588254728	0	The only reason I’m getting this vaccine is to travel out of the country ... I got places to be things to see lol
1374073640577208321	0	someone sneak me in to get the vaccine, I want free krispy kreme for the rest of this year :eye::lips::eye:
1374073646210236423	0	The moment I get the vaccine I’m outta here :airplane:🏝:sunny:
1374073652837224461	0	I just got my first dose of the vaccine... I’m out hereeee :stuck_out_tongue_winking_eye:
1374073668146450441	0	Officially “half-vaxed”! Thankful for the first dose of the covid vaccine. Can see the light at the end of the tunnel :hearts:
1374073709603004424	0	My mom finally got her COVID vaccine shot today.
1374073716133486593	0	I got my first vaccine today. Fuck Covid-19
1374073718733828099	0	Just got my first shot- Pfizer.
1374073721774862336	0	I was hesitant but my husband+I got our 1st AstraZeneca vaccines. WE'RE RELIEVED. Very mild after-effects, nothing serious or bothersome. PLEASE GET VACCINATED, PEOPLE! AstraZeneca vaccine is 79% effective against symptomatic Covid-19, company says - CNN 
1374073723586818049	0	Just got be vaccine boiz let's go
1374073754179960835	0	Getting my first vaccine tomorrow :star_struck:
1374073762660954115	0	Can I has Covid vaccine? :smiley_cat::syringe: Kinda sucks seeing everyone getting their shots but I don’t qualify yet. I mean I’m thankful I’m under the age weight requirements have good health but... can I has vaccine too? I wanna be able to safely travel be with people again too.
1374074761844776960	0	GOT MY FIRST VACCINE BESTIES 
1374074762348085249	0	Second dose of covid vaccine:white_check_mark::pray:
1374074771269414912	0	I had the vaccine! 
1374074797584420867	0	I’m really thankful because I was able to get a vaccine today!!
1374076067699433481	0	One step closer to normal! #vaccinated 2.5-hour road trip to Bluffton #cvs with Lillith because we couldn’t wait...and they had #pfizer :clap::light_skin_tone: :shrug::light_skin_tone:‍:female_sign: #byecovid @ Bluffton, Ohio 
1374076095427870720	0	Following and lead! 1st Dose COVID-19 Vaccine. Please visit: #vaccinated  #VaccinesSaveLives 
1374078233101139973	0	Just had my second Covid vaccine jab. In a very uncertain world, I feel very privileged, and lucky, to be vaccinated. #vaccinated #Pfizer
1374078709573976064	0	I'm very nervous to get my vaccine.
1374078736300187655	0	1st vaccine done - woohoo!
1374078740788080645	0	Waiting in line to get my #Covid #vaccine
1374078773042237444	0	TFW you get your girlfriend her #COVID vaccine appointments!! #VaccineSpotter 
1374078774371844096	0	So excited. Signed up to get my vaccine on Thursday. #Thankful
1374078777723129859	0	Got my second vaccine scheduled on Thursday
1374078781036503040	0	T-minus 1 hour till my first vaccine dose :smirk_cat:
1374078801085227011	0	Proud to announce that after a six hour dawn volunteer shift I have now officially joined the Pfizer Gang
1374078813760524288	0	2nd Vaccine shot! :heart_eyes::microbe: 
1374078818097451016	0	i will literally drive anywhere for this vaccine idc anymore i just miss my friends and family
1374078832664322050	0	Bit of a vaccine update: I’ve had a headache since Friday but no other issues
1374078862410256385	0	getting the vaccine tomorrow 
1374078871339929605	0	Just got my first COVID-19 vaccine. All is well, and I have to say, it feels good to have taken that first step. Thankful for everyone giving and getting the vaccinations!
1374079255362084867	0	Fully #Vaccinated and Time to Party: If You Are 70 Favorite cocktail of choice? I'm guessing an old fashion. #covid #seniors #seniorcitizens #vaccination
1374079729955962891	0	The people refusing to get the vaccine are the same people that leave their grocery carts in the parking lot.
1374079731298107402	0	big week. aaron gets his 1st vaccine tuesday, rob gets his 1st vaccine weds and i get my 2nd vaccine on thursday
1374079749606289410	0	The people of #Lebanon are suffering, jobless, and slow #COVID19 #vaccine roll out. Meanwhile our top two officials are playing a game of hot potato blaming the other as if all is well here, the reality is Lebanon is sinking faster than the titanic and we are gasping for air.
1374079784351850497	0	These vaccines are safe and effective, and getting your shot will help us save lives. We’re going to continue doing outreach to our communities to tackle vaccine hesitancy. 
1374079801984618501	0	YALL I MIGHT BE GETTING THE COVID VACCINE IM SO EXCUETED AHDGSGAHAN
1374079816568307719	0	Feeling thankful to have my 2nd vaccine today Hollins Park which is looking lovely by the way in the Spring sunshine! So well organised from start to finish! Thank you for looking after us xxx 
1374079817746841601	0	Thanks Walgreens- California get vaccinated :gift_heart::kiss:1 dose down - 1 to go:gift_heart:#vaccinated #PfizerGang #COVID19Vaccine #vaccine #Pfizer 
1374080642581946373	1	Using the Herd Immunity Excuse for Gene Therapy Vaccine on Kids In children and young adults from age birth to 19, the survival rate of COVID-19 is 99.997%.1,2 In most cases, symptoms are mild 
1374080966029946894	0	The #coronavirus vaccine developed by AstraZeneca provided strong protection against Covid-19 in a large clinical trial, completely preventing the worst outcomes from the disease while causing no serious side effects. Let’s get #vaccinated! 
1374081794346213384	0	"""New Yorkers 50"" - New York expands the eligibility for people to get vaccinated to the 50 year old category. #NewYorkers50 #Vaccine #Vaccinated #GetVaccinated #WearAMask "
1374081963632525315	0	Done! I got my first shot of the covid-19 vaccine AstraZeneca and couldn‘t be more happy. Another 12 weeks to go until the second one and hopefully afterwards back too a tiny little bit of normalcy #happy #relieved #vaccinated #firstshot #COVID19
1374082830381187073	0	~70hrs after Moderna: Arm is no longer sore. Sensitivity to touch is 1/10
1374082831144607746	0	How to register for covid vaccine!
1374082845900087297	0	2nd dose of vaccine is brutal. :sob:
1374082850752978946	0	In other news! My mom got the Vaccine today!!! Fuck You COVID!!!
1374082905371201548	0	mum's booked in for her first vaccine this weekend :cupid:
1374082911176036355	0	got my first vaccine dose a little over an hour ago and I'm SO THANKFUL 
1374082987810250753	0	Second vaccine appointment scheduled.
1374083009641652243	0	Got that first dose of that Pfizer vax. Cant wait to mingle woth other humans.
1374083044483723268	0	I’m a Pfizer gay, y’all! 
1374083048262627329	0	Received my vaccine Saturday. Feeling fine and very thankful. #VaccinesWork
1374084233585639438	0	Taylor is singing “god I hope I get it” as she’s walking in to get her covid vaccine
1374084237842812928	0	We are thrilled our CASA volunteers are now eligible for the COVID vaccine as part of Phase 1a from the Department of Public Health as part of the Essential Workers Sector. Three cheers to the return of more in-person meetings with their youth #CASASMC #ProtectFosterChildren 
1374084263767904260	0	I have felt so rough today after the vaccine yesterday. Couldn’t pinpoint it but I’ve felt hungover alllllll day. :face_with_head_bandage:
1374084287750868993	0	Pfizer in the back, sunroof jab diggin vaccine with a gangsta lean, woo hoo oooo
1374084288308772872	0	Will we be back to normal? Can we go to restaurants or travel? Here's what you can expect with the coronavirus vaccine and herd immunity. via 
1374084292029132808	0	Why tf do I have to include my race when signing up for the vaccine
1374084292066824195	0	Where my Moderna crew?
1374084344143245312	0	Saw posts here/FB complaining about the 'unfairness' and 'have- have not's ; 'preferential treatment' in getting the vaccine. There's always some WHINGER'S! Just be thankful we live in a country that can afford to vaccinate it's people, and has pretty much overcome covid anyway.
1374084723207725056	0	Legit want to cry, but I am so happy! words cannot properly express how thankful I am for y’all making it possible for me to get my first dose of the Covid-19 vaccine. I drove an hour forty minutes, one way, for this shot, but it is so worth it. Thank you all! 
1374085204546088968	1	#Betterbelieveit Those black people doctor. religius people are of the devils Talking up ife the vaccines like al sharton or a ny other black person. They're puppet clearly ife a deadly vaccine. Those that talk are going down.
1374086662033076224	0	Got my first #Moderna shot! #Vaccinated #VaccinateAll58 #COVID19Vaccine 
1374087014040092680	0	Got my covid vaccine today :tada: #Vaccinated 
1374088305956978688	0	Just got #vaccinated 1st shot of moderna today :smiling_face_with_three_hearts: my arm hurts but that’s it
1374088571464904709	0	The #coronavirus vaccine developed by AstraZeneca provided strong protection against Covid-19 in a large clinical trial, completely preventing the worst outcomes from the disease while causing no serious side effects. Let’s get #vaccinated! 
1374089205878464514	0	Big smile under the mask for getting my first Moderna Covid-19 dose this morning. Thankful to have it before students arrive on campus, and counting down the 6 weeks to immunity! (Even though I’ll wear a mask and distance for months after haha) #GetVaccinated 
1374090449317691394	0	According to Putin, only 4.3 million people in #Russia have been #vaccinated - just under 3 per cent of the population Vladimir #Putin to get his #Covid19 vaccine on Tuesday 
1374090881855279104	0	• One down, one to go!!! Legit didn’t even feel the needle. 5 minute wait, chill for 15 (to make sure no reaction), done. #vaccine #covidvacccine #vaccinated #getashot #justdoit #easypeasy
1374091470790135811	0	This happened today!!! Got my first dose of the #vaccine !!! I was overjoyed - having suffered through three intense weeks of Covid over Christmas New Year’s Eve, I have been waiting for my turn. I’m so thankful right now. I NEVER want that virus again. Ever. #GetVaccinated 
1374092060853035009	0	I got #vaccinated - one more to go! #COVID19Vaccine #Moderna 
1374040957168058368	0	I guess I’ll be getting my covid vaccine this week :relieved:.
1374040958246002689	0	Beyond grateful! :pray: Get your vaccine as soon as you can! #CovidVaccine #trustscience 
1374040959412011009	0	Have just recieved the Pfizer vaccine and feel so enormously thankful to all those whose talents, dedication and service to others are helping us all to overcome this epidemic! :heart:
1374042618053722118	1	Whatever you may think of the virus’ origins, capitalism will use it as a bioweapon against all of humanity before allowing any sort of democratic response to the climate crisis. That‘s how it is, happy monday 
1374042620813533188	0	SPUTNIK V, that's it, that's the tweet
1374043804806811661	0	I know this sounds ridiculous but I feel like everyone has gotten a vaccine except me :pleading_face: 
1374043808082575361	0	my parents went to try n get the vaccine. amen go besties. :palms_up_together::bangbang:
1374043808216842243	0	COVID Vaccine Shot #1 :white_check_mark:
1374043813455466508	0	in other news, i get my first vaccine tomorrow!!!
1374043815330349070	0	Has anyone who had the vaccine, gotten Covid after the vaccine and if so, what was your experience? #CovidVaccine #vaccineSideEffects
1374043841003728899	0	Yah girl got her first dose of the vaccine!
1374043873039687686	0	I got the Pfizer vaccine and felt like poop but thankfully just had soreness and fatigue! Today I am feeling mostly back to normal! Still have a bit of soreness:)
1374043929314664448	1	AstraZeneca's COVID-19 vaccine found to be 79 percent effective via strange how the so called experts tell the people a different story every other day about astrazenaca vaccine and they wonder why people don't trust a rushed vaccine
1374044017156100105	0	Just got my first dose of the Moderna vaccine! It's pretty damn thrilling after this long year.
1374044018858950656	0	It is the NHS that deserves the ‘Vaccine Bounce’ says GP via 
1374044032209461251	0	I got my 2nd COVID vaccine shot! Although I was first hesitant about getting vaccinated, I'm so glad I did! I now feel a strong sense of calm. I hope this motivates you to be brave get the vaccine when it's available to you too! #MotivationalMonday #BecomingBrave #Vaccinated 
1374044060961411077	0	US data shows AstraZeneca vaccine effective for all ages via 
1374044074836168704	0	Karen got Pfizer dose #1 this morning! She wrote on IG: “I’m so grateful to all of the scientists who worked so hard to develop these life-saving vaccines, am thankful for the protection this will provide to me, my family, people we come in contact with. Today is a good day!” 
1374045819154862082	0	guys im getting my vaccine soon:pleading_face:
1374045829825187844	0	European countries to resume AstraZeneca jabs after safety backing 
1374045841749651465	0	Jeeeeez so many vaccine experts out here! :stuck_out_tongue_winking_eye:
1374045855183998978	0	Just got dose 1 of pfizer 
1374045866168700932	0	I get my second vaccine dose tomorrow. I’m really nervous :worried: But I know I’ll be okay I just hate needles
1374045870161862668	0	Scheduled my vaccine :smiling_face_with_three_hearts::smiling_face_with_three_hearts:
1374045894027448334	0	Got my vaccine shot! One down, one more to go 
1374045895021453315	0	So my anxiety over getting the vaccine is through the roof??? I should be excited and thankful (and I am) but mf I can’t stop shaking??
1374046303995494400	1	1) I love you SP so much and have supported you for years, but very disappointed that you are pushing this so-called “vaccine” that is actually unproven gene therapy. Did you really say Jesus would support this?
1374046871535153157	1	Djokovic comments on rushed Vaccine and then they try to assassinate his character :exploding_head: 
1374047690699472915	0	Got vaccinated! Thanks to all the scientists, medical personnel, government folks and everyone who made this happen. Special shout to Proud that my team had a small part to play in this here at DL. Also got to say hi to the Spirit if Delta! #vaccine #keepclimbing 
1374047704612012044	0	:raised_hands: Just had my 1st dose of the covid vaccine :syringe:
1374047709389148163	1	Alright got my 5G, gene therapy shot appointment.. do I go moderna or Pfizer?
1374047737872801797	0	The AstraZeneca vaccine, which is likely to become available in coming weeks, has been found to be 79% effective in preventing symptomatic illness, said Dr. Gary Anthone, the state's chief medical officer. 
1374047742025101314	0	Thankful to have the day off after getting my 2nd vaccine but oof I feel awful. 
1374047932186517506	1	Get a free donut everyday if you get the gene therapy theirs pushing :rofl::rofl:it’s really going to happen isn’t it. Large companies will try and incentivise vaccine uptake. This is the most materialistic brain dead shit I’ve ever heard :facepalm::light_skin_tone:‍:male_sign:
1374049005219504132	0	yess made my vaccine appointment!!
1374049013285199875	0	My sister is getting her first shot of the Moderna Covid vaccine today!!! :partying_face: thank you for not only your work on the vaccine but also on spending your free time communicating the science to all of us here on Twitter!
1374049030334996481	0	COVID VACCINE Mon, 22 Mar 2021 12:00:00 CDT
1374049046441103375	0	I'm getting my 2nd Covid-19 vaccine shot today. Sadly, is the only local business giving out freebies to the vaccinated. Don't get me wrong, I love a good donut. But... diabetes and Krispy Kreme makes for a bad day. #CovidVaccine #vaccinated
1374049054770884610	0	Finally got my first dose of la vaccine :relieved:
1374049060806615044	0	Humbled, delighted, proud but above all, thankful to have had my Covid-19 vaccination today. Deepest thanks to all involved from the #Clinicaltrial the norm of 10 years to 10 just months, huge kudos to the teams:clap:
1374050231751352326	0	I'm scheduled to get the vaccination on Thursday! My name finally came up on the list because of my chronic issues:raised_hands::light_skin_tone::confetti_ball::smiley::pray::medium_light_skin_tone: #vaccine #vaccination #vaccinated #VaccinesWork #VaccinesSaveLives #pandemic #Corona #CoronavirusVaccine 
1374050270779297794	1	COVID vaccines produced by AstraZeneca and Moderna are based on Messenger RNA, otherwise known as mRNA, and is a live virus vaccine that can provoke a rapid immune response flooding the body with white cells leading to blood clots
1374050275326107657	0	I’m on the vaccine registry now!!!
1374050282435403776	0	All my grandparents have their first dose of the Covid vaccine! Very thankful that they were able to get this and can feel a little more safe in this crazy world #VaccinesSaveLives
1374053853184724993	0	Yaaaay! I got my letter approving that I can now get the vaccine! I'm essential :wink:
1374053877218168835	0	Pfizer shot #2 today! Lucky dog! 
1374053903474462722	0	Vaccine’d up.... let the summer begin!!!!
