User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Targeted Individuals - Presented by the DadBod Society,"",none,,,,2472,,2021-10-18 14:12:24 EDT,2021-10-18,14:12:24,Link,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/412618995550017/permalink/2679769312168296,"PROVEN REMEDIES!!! FOR THOSE WHO TOOK THE VAX, PLEASE WATCH! THERE IS HOPE, JESUS LOVES YOU😊Part 2 bitchute remedies that worked for this case study: https://www.bitchute.com/video/boaQVL5lDO47/ Part 1 here TRUE STORY! https://www.bitchute.com/video/zXBjbGxqfzus/",https://www.bitchute.com/video/boaQVL5lDO47/,,"",REMEDIES THAT WORKED FOR ME PART 2,Sister Keri offers real remedies for implanted replicating weaponized nano-technology such as is found in some of the C@VID-nineteen injectables. She was initially targeted ten years ago for CONTROL after she became a whistleblower against the Deep …,0,,,1,-0.92
Comunidad de Venezolanos en Minnesota - Venezuelan Community in MN,"",none,,,,1893,,2021-10-06 16:31:16 EDT,2021-10-06,16:31:16,Status,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/74930892192/permalink/10159870942132193,"Jornadas de vacunación de MDH COVID Community Coordinators (CCCs)/MDH Community Coordinators (CCCs) vax events: HACER: Monticello – LomaBonita Supermarket – on Sunday, October 10 from 3:00pm-6:00pm. Future vax clinics are pending. Wilmar: El Tapatio restaurante on Friday, October 15 from 2:00pm-5:00pm Rochester: St. Francis of Assisi on Saturday, October 16 from 10:00am-2:00pm. COPAL: El Mercado- Will continue with the Mini clinics every Wednesday in October until November 24 from 10:00am-2:00pm. They are also offering the FLU vaccines besides the COVID-19 vax. They are collaborating with the Seasonal Migrant worker’s group to offer vax events. CLUES: Continues to have their vax events in CLUES St. Paul throughout December 14 every Tuesday from 3:00pm-6:00pm 10/12, 11/2, 11/23 and 12/14 They will have another event in Austin MN on 11/19 but location & place is TBD. CLUES Minneapolis throughout December 16, every Thursday from 2:00pm-6:00pm. 10/16- this one is a different time. Waiting for the time of the event. It’s a cultural & health event. 10/14 10/28 11/18","",,"","","",0,,,1,-0.89
Green Party of Los Angeles County/Partido Verde de Condado de Los Angeles,"",none,,,,736,,2022-01-03 10:43:59 EST,2022-01-03,10:43:59,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/114542358579795/permalink/5137502796283701,"Caving in to pressure from a vocal anti-vax minority, Los Angeles schools will not enforce the vaccine mandate when classes resume in January. Read my article at: ",https://changethelausd.medium.com/school-district-takes-a-step-backward-on-covid-aa34927ca486?sk=4bb5a9bbd6f7e1c7eb6f0bb836d084c4,,"",School District Takes A Step Backward On COVID,"Caving into pressure from a vocal anti-vax minority, Los Angeles schools will not enforce the vaccine mandate when classes resume in…",0,,,1,-0.92
ComUNIDAD Forum,"",none,,,,3190,,2021-11-25 18:31:09 EST,2021-11-25,18:31:09,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/865630823519844/permalink/4577358565680366,"Feliz Día de Acción de Gracias! Lynching ain't cool any more, even in the South! Also, being thankful for the health care workers who haven't yet been driven off by anti-vax nutcases, and a Thanksgiving poem from Indigenous America. YOUR WEEKEND OPEN THREAD FOR THE NEXT FOUR DAYS! ",https://www.orangejuiceblog.com/2021/11/thanksgiving-thread-arbery-verdict-health-workers-vs-anti-vaxxers-an-indigenous-poem/,,"","Thanksgiving thread: Arbery Verdict, Health workers vs. Anti-vaxxers, & an Indigenous poem | Orange Juice Blog","Feliz Día de Acción de Gracias! Lynching ain't cool any more, even in the South!",0,,,1,-26
BAGUIO CITY and LA TRINIDAD JOB HIRING 2018 ACTIVE,"",none,,,,51976,,2022-01-01 17:55:41 EST,2022-01-01,17:55:41,Status,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1808492962736833/permalink/2986317428287708,"Looking for PERMANENT JOB? TRY US! (URGENT URGENT URGENT!) Pls read complete details below😊⬇️ Mentoring for Work Services Inc. partner of the leading FAST FOOD chains in the Philippines IS NOW HIRING for PNR and BONIFACIO AREA(BAGUIO) ✅WE NEED FULL TIME SERVICE CREWS✅ ✅WITH FREE MEAL✅😊😊 ➡️30 KITCHEN CREW ( MALE) ➡️20 DINING CREW (MALE/FEMALE) ✔️18 yrs old and up ✔️No VISIBLE tattoo ✔️ALS Passer /Junior or Senior High Completer ✔️Covid 19 fully VAX/ willing to be vaccinated ✔️Friendly and accomodating ✔️Willing to render SHIFTING SCHEDULES/ OT (no to maarte) ✔️with or without experience Interested/Dedicated applicants may send their complete details directly to this account for interview line up and for faster transaction : Full name Address Age Contact no JANUARY 2022 will be the deployment date for QUALIFIED APPLICANTS. HURRY, APPLY NOW! Thank you😊","",,"","","",0,,,1,-0.93
Citizens Union of Trinidad & Tobago,"",none,,,,22759,,2021-12-30 18:00:51 EST,2021-12-30,18:00:51,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1137662929578070/permalink/4679074265436901,"DID YOU ASK FOR IT? YOU GOT IT!!! IN SOLIDARITY WITH OUR PARTNERS THROUGHOUT THE CARIBBEAN. WE INVITE YOU TO COME OUT IN YOUR NUMBERS ON THURSDAY 9TH SEPTEMBER 2021 TO JOIN WITH US AND PARTICIPATE IN A PROTEST WALK AROUND THE QUEENS PARK SAVANNA. STARTING AT 10 A.M. WEAR YOUR POLITICAL PARTY COLOR, RED OR YELLOW AND BEAR THE NATIONAL FLAG OF TRINIDAD AND TOBAGO. THIS WOULD BE HISTORY IN THE MAKING!!! LET US TAKE A STANCE AND SEND A CLEAR MESSAGE! WE NOT TAKING DAT!!! • We are Pro-Vax, Pro-Choice, but Most Importantly Pro-Safe! • Your Choice My Choice! • Educate to Operate! WE SAY: • NO! To the SoE! • NO! To Medical Apartheid! • Your Vaccination Status is Private Information and Nobody’s Business! • Covid-19 Vaccines do not stop Transmissions! • Denial of Educational and Employment Opportunities Based on Vaccine Status is Unjustifiable and Wrong! • Bullying, Segregation, Discrimination, and Coercion will NOT be Tolerated! • COVID-19 poses minimal risk to Healthy Children! • Unvaccinated Citizens and Children are not a Threat to Society! • Six Months of Vaccine Safety Testing in Children is Inadequate! • The Risk of Heart Injury & Long-term Complications is UNKNOWN! • Vaccine Passes and Passports will not be Tolerated! • The Mandatory Testing of Unvaccinated Citizens is Unlawful, Dangerous, and Unjust! • Child Sacrifice and our Children Being Used as Subjects in Experiments WILL NOT be Tolerated! Printed RED and YELLOW Jerseys with the above messaging are available at a cost of just $38.00. JERSEYS; $38.00: Please contact the following persons for payment: Note: Please state your size and color. Umar Abdullah: 365-6253 Kerry Ann John: 287-9408 Melissa Lewis: 485-7668 Lyn: 702-4111 Umar Abdullah The First Wave Movement Gypsy Gyz says, """"Come in your GREEN & ORANGE Jerseys too.""""",https://www.facebook.com/photo.php?fbid=4151089968308476&set=gm.4679074265436901&type=3,,"","","",0,,,1,-43
"R.PAPA TONDO MANILA FOOD, BARTER BUY&SELL","",none,,,,,,2022-01-26 00:18:06 EST,2022-01-26,00:18:06,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2118689374937123/permalink/2183774478428612,Its a WOW Wednesday our dearest customers!! Omicron is still around the corner so be safe and avoid crowded places ..Let us handle your thirst with a cup of Authentic Taiwans tea for as low as 52 pesos for walk in customers lower than your BUY 1 TAKE 1 tea na di artificial ang lasa . We offer 20% off for walk in(cheaper price for walk in) or be safe at home and get 15% discount on foodpanda app only at VIP MILK TEA - Caloocan 8th Avenue. Operates daily from 1PM to 11PM and see why we are multiple awardee as best milk tea vendee of foodpanda... Dare to compare,https://www.facebook.com/VIPTEACALOOCAN/photos/a.112257377731078/239585778331570/?type=3,,"",VIP MILK TEA - Caloocan 8th Avenue,"Happy Tuesday our VIPs😘
Spend your Day with us and avail of our partner discounts and vouchers!💓✨

Satisfy your cravings by having a cup of VIP MILK TEA 🧋👇🏻

💁‍♀️We offer 20% off for WALK IN(our staff are fully vax)

🛵Or avail 15% off in FOOD PANDA app, just search VIP MILK TEA East Grace Park. Operates daily from 1pm to 11pm

📞☎️ If  you don't have food panda app, we have free delivery if you are just within 8th avenue extension.You may call us at 0284054827/09485689777

#siplikeaboss 
#vipmilktea",0,,,0,-42
"R.PAPA TONDO MANILA FOOD, BARTER BUY&SELL","",none,,,,,,2022-01-25 00:10:15 EST,2022-01-25,00:10:15,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2118689374937123/permalink/2182950141844379,Happy Tuesday our dearest customers!! Omicron is still around the corner so be safe and avoid crowded places ..Let us handle your thirst with a cup of Authentic Taiwans tea for as low as 52 pesos for walk in customers lower than your BUY 1 TAKE 1 tea na di artificial ang lasa . We offer 20% off for walk in(cheaper price for walk in) or be safe at home and get 15% discount on foodpanda app only at VIP MILK TEA - Caloocan 8th Avenue. Operates daily from 1PM to 11PM and see why we are multiple awardee as best milk tea vendee of foodpanda... Dare to compare,https://www.facebook.com/VIPTEACALOOCAN/photos/a.112257377731078/239585778331570/?type=3,,"",VIP MILK TEA - Caloocan 8th Avenue,"Happy Tuesday our VIPs😘
Spend your Day with us and avail of our partner discounts and vouchers!💓✨

Satisfy your cravings by having a cup of VIP MILK TEA 🧋👇🏻

💁‍♀️We offer 20% off for WALK IN(our staff are fully vax)

🛵Or avail 15% off in FOOD PANDA app, just search VIP MILK TEA East Grace Park. Operates daily from 1pm to 11pm

📞☎️ If  you don't have food panda app, we have free delivery if you are just within 8th avenue extension.You may call us at 0284054827/09485689777

#siplikeaboss 
#vipmilktea",0,,,0,-42
"R.PAPA TONDO MANILA FOOD, BARTER BUY&SELL","",none,,,,,,2022-01-13 03:22:48 EST,2022-01-13,03:22:48,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2118689374937123/permalink/2173747499431310,Thursday with a bang our dearest customers!! Omicron is at peak so be safe and avoid crowded places ..We are EXTENDING our treat for you our beloved VIP's and have a cup of Authentic Taiwans tea for as low as 52 pesos for walk in customers lower than your BUY 1 TAKE 1 tea na di artificial ang lasa . We offer 20% off for walk in(cheaper price for walk in) or be safe at home and get 15% discount on foodpanda app only at VIP MILK TEA - Caloocan 8th Avenue. Operates daily from 1PM to 11PM and see why we are multiple awardee as best milk tea vendee of foodpanda... Dare to compare,https://www.facebook.com/VIPTEACALOOCAN/photos/a.112257377731078/232850222338459/?type=3,,"",VIP MILK TEA - Caloocan 8th Avenue,"Happy Thursday our VIPs💖.It is a new day so expect great things and maintain a positive outlook.Power up for day with a cup of milktea.Of course choose VIP MILKTEA😉😊

🧋We offer 20% off for WALK IN(our staff are fully vax)

🧋We are also available in  FOOD PANDA app, just search VIP MILK TEA East Grace Park. Operates daily from 1pm to 11pm

If you don't have food panda app, we have free delivery if you are just within 8th avenue extension.You may call us at 0284054827/09485689777",0,,,0,-42
LA TRINIDAD-BAGUIO CITY JOB HIRING®,"",none,,,,12048,,2021-12-28 00:21:25 EST,2021-12-28,00:21:25,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/323565141843191/permalink/1017772782422420,"Looking for PERMANENT JOB? TRY US! (URGENT URGENT URGENT!) Pls read complete details below😊⬇️ Mentoring for Work Services Inc. partner of the leading FAST FOOD chains in the Philippines IS NOW HIRING for PNR and BONIFACIO AREA(BAGUIO) ✅WE NEED FULL TIME SERVICE CREWS✅ ➡️30 KITCHEN CREW ( MALE) ➡️20 DINING CREW (MALE/FEMALE) ✔️18 yrs old and up ✔️No VISIBLE tattoo ✔️ALS Passer /Junior or Senior High Completer ✔️Covid 19 fully VAX/ willing to be vaccinated ✔️Friendly and accomodating ✔️Willing to render SHIFTING SCHEDULES/ OT (no to maarte) Interested/Dedicated applicants may send their complete details directly to this account for interview line up and for faster transaction : Full name Address Age Contact no JANUARY 2022 will be the deployment date for QUALIFIED APPLICANTS. HURRY, APPLY NOW! Thank you😊","",,"","","",0,,,0,-42
LA TRINIDAD-BAGUIO CITY JOB HIRING®,"",none,,,,11595,,2021-12-13 19:47:58 EST,2021-12-13,19:47:58,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/323565141843191/permalink/1009319623267736,URGENT Looking for: kasambahay LONG-TERM STAY IN ALL AROUND BAGUIO AREA Tasks: ✅ Laundry ✅Luto (once or twice a day lang) ✅ knti linis ✅ Free WIFI ✅ Free toiletries ✅ knti linis NOTE:priority mg bantay ng senior na nastroke -small apartment lang to kaya hnd mahirap ggwin.. Salary: 6k Rest day: Saturday or Sunday Hiring ASAP Pass to stay out Requirements: 1 Valid ID NBI or Police Clearance Vax card,"",,"","","",0,,,0,-50
DIGOS - BANSALAN - PADADA - SULOP - HAGONOY - JOB HIRING,"",none,,,,16926,,2022-01-18 01:47:31 EST,2022-01-18,01:47:31,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2361494837305313/permalink/4682542575200516,MANILA OPENS DRIVE-THRU VAX SITE FOR PUV DRIVERS https://web.facebook.com/permalink.php?story_fbid=116458714241341&id=100076316376655&_rdc=1&_rdr #BilisKilos #IskoParasaPilipino #IskoTayo #IskoNaman,https://www.ikot.ph/manila-opens-drive-thru-vax-site-for-puv-drivers/,,"",MANILA OPENS DRIVE-THRU VAX SITE FOR PUV DRIVERS — IKOT.PH,Public utility vehicle (PUV) drivers now have easier access to booster shots as the city government of Manila opened a drive-thru vaccination,0,,,0,-46
Brgy. 164 Talipapa Ugong Buy and Sell,"",none,,,,,,2021-07-12 21:22:17 EDT,2021-07-12,21:22:17,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/687309431841607/permalink/957605321478682,Show your vaccine card and get discount!,https://www.facebook.com/districtbarbersph/photos/a.197634148525568/309871810635134/?type=3,,"",District Barbers,"Get VAX and relax with District Barbers! 

Enjoy the #DISTRICTly unique benefits of being vaccinated with the following Offers:

1st dose- 10% Discount
Fully vaccinated- 20% discount

These discount applies on all in-store service except pomades and other hair products. 

Just show your vaccine card at District Barbers shop and Experience this #DISTRICTly unique perk every Tuesdays thru Thursday from 9am-1pm daily this Month of July and August 2021. Don't miss your vaccines! 

*Present your vaccine card to avail.
*Not valid in conjunction with other promos.
*For in-store transactions only.

District Barbers MNL
Districtly Unique Experience 

#districtbarbersmnl #districtbarbersph #districtbarbers #districtLifestyle",0,,,0,-52
Brgy. 164 Talipapa Ugong Buy and Sell,"",none,,,,12710,,2021-11-29 06:58:10 EST,2021-11-29,06:58:10,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/687309431841607/permalink/1048502589055621,Pm for details. 🤗,https://www.facebook.com/102004872261587/photos/a.114610271001047/122575436871197/?type=3,,"",CorgiLove,"🐾 PEMBROKE WELSH CORGI 🐾

Name: Ar-Em
Gender: Male
Age: 3 months old
Color: Red and White
Height: Standard 

Done:
3 deworm
2 in 1, 5 in 1 & 6 in 1 (Vax) 
PCCI papers is on process

📩: You may contact us here on our FB Page for more detailed infos.",0,,,0,-38
PAPABULLS 🤙🏼 (Bully Tambayan),"",none,,,,5457,,2022-02-17 03:21:45 EST,2022-02-17,03:21:45,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/127182434620699/permalink/955775305094737,"Last pup available Female American Bully DOB: Nov. 1, 2021 LT on processed Complete vax Updated deworm Earcropped",https://www.facebook.com/photo.php?fbid=10222718715941905&set=gm.955775295094738&type=3,,"",Photos from Catherine Key's post,"",0,,,0,-32
CALOOCAN - R.PAPA TONDO BUY & SELL,"",none,,,,5861,,2022-02-25 02:24:44 EST,2022-02-25,02:24:44,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/3582503681781723/permalink/5563014900397248,"Beat the heat this Friday and thirst quench your day with your families, friends or officemates with our exciting treat this Month of Love!! Enjoy the season with a cup of Taiwans Original milk tea and visit our shop for a a whopping DOUBLE TREAT and exclusive offer that you will never resist. We also offer 15% off on foodpanda app or we can arrange a FREE DELIVERY for nearby areas just send us direct message or call/text... Operates daily from 1PM to 11PM and see why we are multiple awardee as best milk tea vendee of foodpanda... Just contact 09485689777/84054827",https://www.facebook.com/VIPTEACALOOCAN/photos/a.112257377731078/262475312709283/?type=3,,"",VIP MILK TEA - Caloocan 8th Avenue,"Hi our VIPs😃
Spend your Day with us and avail of our partner discounts and vouchers!💓✨

Satisfy your cravings by having a cup of VIP MILK TEA 🧋👇🏻

💁‍♀️We offer 20% off for WALK IN(our staff are fully vax)

🛵Or avail 15% off in FOOD PANDA app, just search VIP MILK TEA East Grace Park. Operates daily from 1pm to 11pm

📞☎️ If  you don't have food panda app, we have free delivery if you are just within 8th avenue extension.You may call us at 0284054827/09485689777

#siplikeaboss 
#vipmilktea
#foodpanda.",0,,,0,-16
CALOOCAN - R.PAPA TONDO BUY & SELL,"",none,,,,5659,,2022-02-18 09:01:42 EST,2022-02-18,09:01:42,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/3582503681781723/permalink/5541922372506501,"Have a rewarding weekend and why not treat your families, friends or officemates with our exciting treat this Month of Love!! Enjoy the season with a cup of Taiwans Original milk tea and visit our shop for a a whopping DOUBLE TREAT and exclusive offer that you will never resist. We also offer 15% off on foodpanda app or we can arrange a FREE DELIVERY for nearby areas just send us text... Operates daily from 1PM to 11PM and see why we are multiple awardee as best milk tea vendee of foodpanda... Just contact 09485689777/84054827",https://www.facebook.com/VIPTEACALOOCAN/photos/a.112257377731078/254847683472046/?type=3,,"",VIP MILK TEA - Caloocan 8th Avenue,"Happy TGIF our VIPs😊💃🕺
Spend your Day with us and avail of our partner discounts and vouchers!💓✨

Satisfy your cravings by having a cup of VIP MILK TEA 🧋👇🏻

💁‍♀️We offer 20% off for WALK IN(our staff are fully vax)

🛵Or avail 15% off in FOOD PANDA app, just search VIP MILK TEA East Grace Park. Operates daily from 1pm to 11pm

📞☎️ If  you don't have food panda app, we have free delivery if you are just within 8th avenue extension.You may call us at 0284054827/09485689777

#siplikeaboss 
#vipmilktea
#foodpanda.",0,,,0,-24
CALOOCAN - R.PAPA TONDO BUY & SELL,"",none,,,,4861,,2022-01-25 03:45:37 EST,2022-01-25,03:45:37,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/3582503681781723/permalink/5458572587508147,Happy Tuesday our dearest customers!! Omicron is still around the corner so be safe and avoid crowded places ..Let us handle your thirst with a cup of Authentic Taiwans tea for as low as 52 pesos for walk in customers lower than your BUY 1 TAKE 1 tea na di artificial ang lasa . We offer 20% off for walk in(cheaper price for walk in) or be safe at home and get 15% discount on foodpanda app only at VIP MILK TEA - Caloocan 8th Avenue. Operates daily from 1PM to 11PM and see why we are multiple awardee as best milk tea vendee of foodpanda... Dare to compare,https://www.facebook.com/VIPTEACALOOCAN/photos/a.112257377731078/239585778331570/?type=3,,"",VIP MILK TEA - Caloocan 8th Avenue,"Happy Tuesday our VIPs😘
Spend your Day with us and avail of our partner discounts and vouchers!💓✨

Satisfy your cravings by having a cup of VIP MILK TEA 🧋👇🏻

💁‍♀️We offer 20% off for WALK IN(our staff are fully vax)

🛵Or avail 15% off in FOOD PANDA app, just search VIP MILK TEA East Grace Park. Operates daily from 1pm to 11pm

📞☎️ If  you don't have food panda app, we have free delivery if you are just within 8th avenue extension.You may call us at 0284054827/09485689777

#siplikeaboss 
#vipmilktea",0,,,0,-22
"CIUDAD NUEVO,PASINAYA,PAGSIBOL,HVR.. BUY & SELL ..USAP DEAL","",none,,,,20815,,2021-12-02 09:40:48 EST,2021-12-02,09:40:48,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/572695166640876/permalink/1042475959662792,VAX CERT PH‼️ VACCINATION CERTIFICATE GALING DOH . 👉🏻 kung fully vaccinated napo kayo may VAX CERTIFICATE NAPO KAU. NA PWDE NYO I PA PVC CARD 😊 130 pesos,https://www.facebook.com/photo.php?fbid=1522935574752495&set=gm.1042475959662792&type=3,,"",Photos from Lindsay Barizo's post,"",0,,,0,-66
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-02 17:21:10 EST,2021-03-02,17:21:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/885245015602436,TONS OF APPOINTMENTS!!! MASS VAX!,https://massvax.maryland.gov/,,"",Maryland,"",0,,,0,-26
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-02 17:11:54 EST,2021-03-02,17:11:54,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/885242102269394,Southern Maryland Mass vax now live!!!,https://massvax.maryland.gov/,,"",Maryland,"",0,,,0,-26
Putnam County Moms And Dads Group,"",none,,,,1649,,2021-12-21 16:51:11 EST,2021-12-21,16:51:11,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/965636640298858/permalink/1720073631521818,"ALL are WELCOME at Rebel Gym Our GOAL is to make people HEALTHIER and STRONGER...not find ways to keep them from doing so. We all know staying FIT and ACTIVE reduces our chances of getting """"The Rona""""...but let's not forget everything else out there like the Flu, Strep, a cold...not to mention Heart Disease, Diabetes and so much more! Rebel Gym didn't earn their """"Healthiest Work Environment"""" award by forcing COVID Shots or Mask Mandates. We left it up to our staff and members because it is THEIR BODY and THEIR CHOICE. We showed them how to make healthy life choices & support them every step of the way. We have been operating on a mask & vax optional protocol for almost a year now and our clients and members have been thriving!! Being the cleanest gym in the county we take all precautions to be free of all types germs, that can cause all types of potential infections long before COVID was a thing. We continue to be vigilant in these tasks. We respect and keep each other safe by taking our personal health, fitness and hygiene seriously. Staying consistent with moving your body and with what you put in your body as far healthy food choices and needed vitamins is what we all need to be doing. At Rebel gym we help you with all of that...come join us! Be Strong Be Determined be a REBEL!! #rebelgymmahopac #maskoptional #vaxoptional #yourbody #yourchoice #BeStrong #BeDetermined #beaREBEL #justgetyourtrainingdone #disclpineequalsfreedom #projectstandtogether",https://www.facebook.com/photo.php?fbid=1061472431094853&set=gm.1720073631521818&type=3,,"","","",0,,,0,-22
Clayton County Moms and Dads,"",none,,,,3583,,2021-09-03 09:01:08 EDT,2021-09-03,09:01:08,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/118948214943832/permalink/1879404345564868,Today's the day! Clayton County Public Schools and the Clayton County Health District are offering free COVID-19 vaccinations!,https://www.facebook.com/photo.php?fbid=379581747036756&set=p.379581747036756&type=3,,"CLAYTON COUNTY PUBLIC SCHOOLS WILL BE CLOSED ON FRIDAY, SEPTEMBER 3, 2021, IN SUPPORT OF THE STATEWIDE VACCINATION EFFORTS. CALLING THE c CE COUNTY PUBLIC SHOP Get OUT JONESBORO JONESBORO. THE VAX GA ANTATITE VAXXED COVID-19 VACCINE: EVERYTHING YOU NEED TO KNOW",Clayton,Today's the day! Clayton County Public Schools and the Clayton County Health District are offering free COVID-19 vaccinations!,0,,,0,-64
"""""JOB HIRING FOR BAGUIO CITY AND LA TRINIDAD"""" 
'overseas and local'","",none,,,,4408,,2022-01-01 17:55:07 EST,2022-01-01,17:55:07,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/518078375274639/permalink/1414007902348344,"Looking for PERMANENT JOB? TRY US! (URGENT URGENT URGENT!) Pls read complete details below😊⬇️ Mentoring for Work Services Inc. partner of the leading FAST FOOD chains in the Philippines IS NOW HIRING for PNR and BONIFACIO AREA(BAGUIO) ✅WE NEED FULL TIME SERVICE CREWS✅ ✅WITH FREE MEAL✅😊😊 ➡️30 KITCHEN CREW ( MALE) ➡️20 DINING CREW (MALE/FEMALE) ✔️18 yrs old and up ✔️No VISIBLE tattoo ✔️ALS Passer /Junior or Senior High Completer ✔️Covid 19 fully VAX/ willing to be vaccinated ✔️Friendly and accomodating ✔️Willing to render SHIFTING SCHEDULES/ OT (no to maarte) ✔️with or without experience Interested/Dedicated applicants may send their complete details directly to this account for interview line up and for faster transaction : Full name Address Age Contact no JANUARY 2022 will be the deployment date for QUALIFIED APPLICANTS. HURRY, APPLY NOW! Thank you😊","",,"","","",0,,,0,-14
Ay-Ayatek nga Siyudad ti Urdaneta,"",none,,,,33573,,2022-01-13 06:34:59 EST,2022-01-13,06:34:59,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/175077702638804/permalink/2618284218318128,"PTPA To ensure the safety of everyone and to abide with the updated IATF-EID Guidelines, we would like to inform our guests and patrons that Lapastora Resort will no longer allow unvaccinated individuals on the resort premises. Children aged 11 years old and below are still allowed but the guardians must be fully vaccinated. In addition, we will only allow a maximum of 50% capacity on our swimming pools with the basis of first come, first serve basis. However, our Aircon Rooms/Units are still at full capacity with the condition that every guest must present their proof of vaccination upon check in. (These imposed rules are subject to change anytime according to the recent IATF-EID Guidelines and the management's acumen)",https://www.facebook.com/LapastoraResort/photos/a.179698461030724/212911351042768/?type=3,,NOW VAX COYD-19 VACCINATED ENTRY Please Show Proof of Vaccination Upon Entry Thank you!,Lapastora Farm And Resort,"PUBLIC ADVISORY:
To ensure the safety of everyone and to abide with the updated IATF-EID Guidelines, we would like to inform our guests and patrons that Lapastora Resort will no longer allow unvaccinated individuals on the resort premises. In addition, we will only allow a maximum of 50% capacity on our swimming pools with the basis of first come, first serve basis. Children aged 11 years old and below are not allowed in the resort premises.
However, our Aircon Rooms/Units are still at full capacity with the condition that every guest must present their proof of vaccination upon check in.
(These imposed rules are subject to change anytime according to the recent IATF-EID Guidelines and the management's acumen)

For more details and inquiries, please do not hesitate to send us a message!

Stay Safe Everyone! God bless!",0,,,0,-68
Bergen County Moms and Dads presented by The Silberstein Group,"",none,,,,1646,,2021-09-01 19:24:17 EDT,2021-09-01,19:24:17,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1633755033582566/permalink/2802621963362528,"Podcast star Joe Rogan – who was blasted by the Biden Administration earlier this year for telling young people not to get vaccinated -- told his millions of followers on Wednesday, """"I GOT COVID.""""",https://dailyvoice.com/new-jersey/hackensack/news/anti-vax-podcast-star-joe-rogan-i-got-covid/815589/,,"",Anti-Vax Podcast Star Joe Rogan: ‘I GOT COVID’,"Podcast star Joe Rogan – who was blasted by the Biden Administration earlier this year for telling young people not to get vaccinated -- told his millions of followers on Wednesday,",0,,,0,-28
